Feature ID	Taxon	Confidence
e275d5a11619ab96edda9814556b9f37	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999980013420487
a9a516691d10b9beb2649fa7d5782c36	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0.9999985390256617
346bd8c343399007908dc2fab4767395	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Nannochloropsis_gaditana	0.9784635573273863
80f387988d7b9224cf587d0a6ae97128	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sandaracinobacter; s__uncultured_bacterium	0.8809403489269185
5a97a6f07155088e7a573566792550f2	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Tetradesmus_obliquus	0.9999999610864457
10f02a8d67b58872a335b63fae081b70	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingorhabdus	0.9997231473031513
24eec4b14fa4d9e7289658d3348da392	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Algoriphagus	0.9999025195445379
8495a7602793efbeca7e9822804d198a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999951427834266
e943c7c36012fff16ea2efd906cb5df6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseococcus; s__Roseococcus_sp.	0.8385287140549321
252c7d16d57544debc4c97747a7cb8f8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Solimonadaceae; g__Nevskia	0.9999999998738781
ba1561bbc611b63065c0eeb0f1197e14	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999950709189175
c6cbbdcc29b0d6e684c006b7461c7c12	d__Bacteria	0.9951238966677194
dbd41e5da91ce7c770bee23d18f05775	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae	0.9999753052596102
e57c5df6a9b3b982472e7754ed31f313	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.9983032477086989
8f9f0d18336ee02b0a727cc9e1ac40e7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_bacterium	0.9997829293343599
3430aea3fcb43eebb1dd6a4e49297e8c	d__Bacteria	0.9613970869735526
